record_id,record_type,document_group,field_name,expected_value,generated_value
D00024,type_b,group_b,rate_frequency,annual,annual
D00024,type_b,group_b,rule_type,rule_basis_a,rule_basis_a
D00024,type_b,group_b,adjustment_rule,following,unknown
D00024,type_b,group_b,reference_code,NULL,
D00024,type_b,group_b,delta_value,N/A,NO_DATA_FOUND
D00024,type_b,group_b,value_type,static,static
D00024,type_b,group_b,price_value,NULL,N/A
D00024,type_b,group_b,derived_amount,0,0
D00024,type_b,group_b,total_value,"$4,214,293.92","$4,214,293.92"
D00024,type_b,group_b,direction_label,outbound,outbound
D00024,type_b,group_b,entity_name,JPMorgan Chase & Co.,JPMorgan Chase & Co.
D00025,type_b,group_a,primary_date,09/02/2024,09/02/2024
D00025,type_b,group_a,amount_value,"2,576,153.18","2,576,153.18"
D00025,type_b,group_a,completion_date,N/A,
D00025,type_b,group_a,end_date,30/01/2028,30/01/2028
D00025,type_b,group_a,category_code,CODE_A,CODE_A
D00025,type_b,group_a,type_aondary_date,24/03/2024,24/03/2024
D00025,type_b,group_a,start_date,27/10/2023,27/10/2023
D00025,type_b,group_a,effective_date,15/02/2024,15/02/2024
D00025,type_b,group_a,rate_value,4.3494%,4.3494%
D00025,type_b,group_a,rate_frequency,periodic_q,periodic_q
D00025,type_b,group_a,rule_type,rule_basis_a,rule_basis_a
D00025,type_b,group_a,adjustment_rule,following,following
D00025,type_b,group_a,reference_code,NULL,
D00025,type_b,group_a,delta_value,104.69,104.69
D00025,type_b,group_a,value_type,variable,static
D00025,type_b,group_a,price_value,CODE_A 98.10,99.8639
D00025,type_b,group_a,derived_amount,0,0.0000
D00025,type_b,group_a,total_value,"CODE_A 2,527,232.97","CODE_A 2,527,232.97"
D00025,type_b,group_a,direction_label,inbound,inbound
D00025,type_b,group_a,entity_name,N/A,NULL
D00026,type_a,group_c,primary_date,18/10/2025,18/10/2025
D00026,type_a,group_c,amount_value,"7,330,279.89","7,330,279.89"
D00026,type_a,group_c,completion_date,21/10/2025,21/10/2025
D00026,type_a,group_c,end_date,29/10/2027,29/10/2027
D00026,type_a,group_c,category_code,CODE_D,CODE_D
D00026,type_a,group_c,type_aondary_date,7/12/2025,13/12/2025
D00026,type_a,group_c,start_date,23/4/2025,29/04/2025
D00026,type_a,group_c,effective_date,20/10/2025,20/10/2025
D00026,type_a,group_c,rate_value,0.051697,0.051697
D00026,type_a,group_c,rate_frequency,periodic_s,periodic_s
D00026,type_a,group_c,rule_type,rule_basis_a,rule_basis_a
D00026,type_a,group_c,adjustment_rule,adjusted_next,adjusted_next
D00026,type_a,group_c,reference_code,NULL,
D00026,type_a,group_c,delta_value,NULL,NULL
D00026,type_a,group_c,value_type,,hallucinated value
D00026,type_a,group_c,price_value,102,102
D00026,type_a,group_c,derived_amount,0.2739,0.2739
D00026,type_a,group_c,total_value,"7,472,527","7,472,527"
D00026,type_a,group_c,direction_label,inbound,outbound
D00026,type_a,group_c,entity_name,Morgan Stanley,unknown
D00027,type_b,group_b,primary_date,13/11/2025,13/11/2025
D00027,type_b,group_b,amount_value,"1,980,679.60 CODE_B",1980679.60 CODE_B
D00027,type_b,group_b,completion_date,16/11/2025,16/11/2025
D00027,type_b,group_b,end_date,25/08/2035,25/08/2035
D00027,type_b,group_b,category_code,CODE_B,CODE_B
D00027,type_b,group_b,type_aondary_date,11/12/2025,11/12/2025
D00027,type_b,group_b,start_date,06/10/2025,11/10/2025
D00027,type_b,group_b,effective_date,N/A,
D00027,type_b,group_b,rate_value,4.11 %,4.11 %
D00027,type_b,group_b,rate_frequency,,
D00027,type_b,group_b,rule_type,rule_basis_a,rule_basis_a
D00027,type_b,group_b,adjustment_rule,following,following
D00027,type_b,group_b,reference_code,REF_A,REF_A
D00027,type_b,group_b,delta_value,120.89,120.89
D00027,type_b,group_b,value_type,N/A,NO_DATA_FOUND
D00027,type_b,group_b,price_value,111.29 CODE_B,111.29 CODE_B
D00027,type_b,group_b,derived_amount,0.1233,0.1233
D00027,type_b,group_b,total_value,"2,204,350.10","2,204,350.10"
D00027,type_b,group_b,direction_label,outbound,  outbound  
D00027,type_b,group_b,entity_name,Morgan Stanley,morgan stanley
D00028,type_b,group_c,primary_date,15/11/2024,15/11/2024
D00028,type_b,group_c,amount_value,"6,680,594.22 CODE_C","6,680,594.22 CODE_C"
D00028,type_b,group_c,completion_date,16/11/2024,16/11/2024
D00028,type_b,group_c,end_date,04/10/2034,4/10/2034
D00028,type_b,group_c,category_code,CODE_C,CODE_D
D00028,type_b,group_c,type_aondary_date,30/11/2024,30/11/2024
D00028,type_b,group_c,start_date,30/10/2024,30/10/2024
D00028,type_b,group_c,effective_date,19/11/2024,19/11/2024
D00028,type_b,group_c,rate_value,4.74 %,BAD_VALUE
D00028,type_b,group_c,rate_frequency,periodic_q,periodic_m
D00028,type_b,group_c,rule_type,rule_basis_b,rule_basis_b
D00028,type_b,group_c,adjustment_rule,adjusted_prev,adjusted_prev
D00028,type_b,group_c,reference_code,NULL,N/A
D00028,type_b,group_c,delta_value,,NULL
D00028,type_b,group_c,value_type,static,static
D00028,type_b,group_c,price_value,84.05,84.05
D00028,type_b,group_c,derived_amount,CODE_C 0.14,CODE_C O.I4
D00028,type_b,group_c,total_value,"5,614,981",5614981
D00028,type_b,group_c,direction_label,inbound,inbound
D00028,type_b,group_c,entity_name,Entity Beta LLC,entity beta llc
D00029,type_a,group_b,primary_date,13/09/2025,13/09/2025
D00029,type_a,group_b,amount_value,"CODE_A 5,049,636.15","CODE_A 5,049,636.15"
D00029,type_a,group_b,completion_date,16/09/2025,16/9/2025
D00029,type_a,group_b,end_date,10/01/2031,16/1/2031
D00029,type_a,group_b,category_code,CODE_A,CODE_A
D00029,type_a,group_b,type_aondary_date,15/11/2025,15/11/2025
D00029,type_a,group_b,start_date,14/05/2025,14/05/2025
D00029,type_a,group_b,effective_date,17/09/2025,17/9/2025
D00029,type_a,group_b,rate_value,6.46 %,0.2500
D00029,type_a,group_b,rate_frequency,periodic_s,unknown
D00029,type_a,group_b,rule_type,rule_basis_b,act/360
D00029,type_a,group_b,adjustment_rule,following,following
D00029,type_a,group_b,reference_code,N/A,N/A
D00029,type_a,group_b,delta_value,NULL,N/A
D00029,type_a,group_b,value_type,static,static
D00029,type_a,group_b,price_value,CODE_A 107.22,CODE_A 107.22
D00029,type_a,group_b,derived_amount,0.3374,0.3374
D00029,type_a,group_b,total_value,"CODE_A 5,414,336.52","CODE_A 5,414,336.52"
D00029,type_a,group_b,direction_label,NULL,NO_DATA_FOUND
D00029,type_a,group_b,entity_name,BNP Paribas S.A.,bnp paribas s.a.
D00030,type_a,group_b,primary_date,23/7/2024,23/7/2024
D00030,type_a,group_b,amount_value,"2,451,090","2,451,090"
D00030,type_a,group_b,completion_date,24/07/2024,24/07/2024
D00030,type_a,group_b,end_date,19/3/2028,19/3/2028
D00030,type_a,group_b,category_code,CODE_B,CODE_B
D00030,type_a,group_b,type_aondary_date,28/9/2024,9/28/2024
D00030,type_a,group_b,start_date,26/01/2024,26/01/2024
D00030,type_a,group_b,effective_date,24/7/2024,24/7/2024
D00030,type_a,group_b,rate_value,0.032174,0.0330
D00030,type_a,group_b,rate_frequency,annual,unknown
D00030,type_a,group_b,rule_type,rule_basis_b,act/36O
D00030,type_a,group_b,adjustment_rule,adjusted_next,adjusted_next
D00030,type_a,group_b,reference_code,REF_A,REF_A
D00030,type_a,group_b,delta_value,165.28,BAD_VALUE
D00030,type_a,group_b,value_type,variable,variable
D00030,type_a,group_b,price_value,94.89,94.89
D00030,type_a,group_b,derived_amount,0.00,0.00
D00030,type_a,group_b,total_value,,
D00030,type_a,group_b,direction_label,outbound,outbound
D00030,type_a,group_b,entity_name,Entity Beta LLC,unknown
D00031,type_b,group_b,primary_date,17/11/2025,17/11/2025
D00031,type_b,group_b,amount_value,"CODE_A 956,278.96","CODE_A 956,278.96"
D00031,type_b,group_b,completion_date,20/11/2025,20/11/2025
D00031,type_b,group_b,end_date,14/09/2028,14/9/2028
D00031,type_b,group_b,category_code,CODE_A,CODE_B
D00031,type_b,group_b,type_aondary_date,08/02/2026,08/02/2026
D00031,type_b,group_b,start_date,28/10/2025,28/10/2025
D00031,type_b,group_b,effective_date,22/11/2025,22/11/2025
D00031,type_b,group_b,rate_value,RATE 5.299%,0.2500
D00031,type_b,group_b,rate_frequency,periodic_s,periodic_s
D00031,type_b,group_b,rule_type,NULL,NO_DATA_FOUND
D00031,type_b,group_b,adjustment_rule,following,unknown
D00031,type_b,group_b,reference_code,REF_A,ref_a
D00031,type_b,group_b,delta_value,132.26,132.26
D00031,type_b,group_b,value_type,variable,variable
D00031,type_b,group_b,price_value,108,108
D00031,type_b,group_b,derived_amount,CODE_A 0.66,CODE_A 0.66
D00031,type_b,group_b,total_value,"$1,035,139.67","$1,035,139.67"
D00031,type_b,group_b,direction_label,outbound,outbound
D00031,type_b,group_b,entity_name,Deutsche Bank AG,Deutsche Bank AG
D00032,type_b,group_b,primary_date,04/06/2025,04/06/2025
D00032,type_b,group_b,amount_value,"12,345,833","12,345,833"
D00032,type_b,group_b,completion_date,05/06/2025,05/06/2025
D00032,type_b,group_b,end_date,24/12/2031,24/12/2031
D00032,type_b,group_b,category_code,CODE_D,CODE_D
D00032,type_b,group_b,type_aondary_date,05/07/2025,05/07/2025
D00032,type_b,group_b,start_date,19/03/2025,19/3/2025
D00032,type_b,group_b,effective_date,10/6/2025,10/6/2025
D00032,type_b,group_b,rate_value,2.8869%,2.8869%
D00032,type_b,group_b,rate_frequency,periodic_q,periodic_q
D00032,type_b,group_b,rule_type,rule_basis_b,rule_basis_b
D00032,type_b,group_b,adjustment_rule,NO_DATA_FOUND,NULL
D00032,type_b,group_b,reference_code,N/A,
D00032,type_b,group_b,delta_value,,NULL
D00032,type_b,group_b,value_type,static,static
D00032,type_b,group_b,price_value,100.89,101.9883
D00032,type_b,group_b,derived_amount,0.67 CODE_D,0.67 CODE_D
D00032,type_b,group_b,total_value,"CODE_D 12,456,246.74",12618747.5623
D00032,type_b,group_b,direction_label,outbound,inbound
D00032,type_b,group_b,entity_name,Entity Alpha LLC,entity alpha llc
D00033,type_b,group_a,primary_date,04/11/2025,4/11/2025
D00033,type_b,group_a,amount_value,"$2,694,513.88","$2,694,513.88"
D00033,type_b,group_a,completion_date,06/11/2025,6/11/2025
D00033,type_b,group_a,end_date,06/08/2032,06/08/2032
D00033,type_b,group_a,category_code,CODE_A,code_a
D00033,type_b,group_a,type_aondary_date,28/01/2026,28/1/2026
D00033,type_b,group_a,start_date,19/5/2025,19/5/2025
D00033,type_b,group_a,effective_date,9/11/2025,10/11/2025
D00033,type_b,group_a,rate_value,0.036276,0.2500
D00033,type_b,group_a,rate_frequency,periodic_s,periodic_s
D00033,type_b,group_a,rule_type,rule_basis_a,  rule_basis_a  
D00033,type_b,group_a,adjustment_rule,following,following
D00033,type_b,group_a,reference_code,REF_A,ref_a
D00033,type_b,group_a,delta_value,131.32,131.32
D00033,type_b,group_a,value_type,variable,variable
D00033,type_b,group_a,price_value,NO_DATA_FOUND,NO_DATA_FOUND
D00033,type_b,group_a,derived_amount,0,0
D00033,type_b,group_a,total_value,"2,857,141.90","2,857,141.90"
D00033,type_b,group_a,direction_label,inbound,inbound
D00033,type_b,group_a,entity_name,,NO_DATA_FOUND
D00034,type_b,group_a,primary_date,10/11/2024,10/11/2024
D00034,type_b,group_a,amount_value,"2,256,824.27","2,256,824.27"
D00034,type_b,group_a,completion_date,13/11/2024,13/11/2024
D00034,type_b,group_a,end_date,22/08/2028,22/8/2028
D00034,type_b,group_a,category_code,CODE_C,code_c
D00034,type_b,group_a,type_aondary_date,13/01/2025,13/01/2025
D00034,type_b,group_a,start_date,12/07/2024,12/07/2024
D00034,type_b,group_a,effective_date,13/11/2024,13/11/2024
D00034,type_b,group_a,rate_value,4.4030%,4.4030%
D00034,type_b,group_a,rate_frequency,annual,annual
D00034,type_b,group_a,rule_type,ACT/365,ACT/365
D00034,type_b,group_a,adjustment_rule,NULL,NO_DATA_FOUND
D00034,type_b,group_a,reference_code,EURIBOR,code_bibor
D00034,type_b,group_a,delta_value,136.53,136.53
D00034,type_b,group_a,value_type,variable,variable
D00034,type_b,group_a,price_value,CODE_C 97.12,99.2932
D00034,type_b,group_a,derived_amount,0,0
D00034,type_b,group_a,total_value,"CODE_C 2,191,901.48",CODE_C 2191901.48
D00034,type_b,group_a,direction_label,outbound,inbound
D00034,type_b,group_a,entity_name,BNP Paribas S.A.,bnp paribas s.a.
D00035,type_a,group_c,primary_date,15/03/2024,15/3/2024
D00035,type_a,group_c,amount_value,NULL,N/A
D00035,type_a,group_c,completion_date,17/03/2024,17/03/2024
D00035,type_a,group_c,end_date,15/02/2031,25/02/2031
D00035,type_a,group_c,category_code,CODE_A,code_a
D00035,type_a,group_c,type_aondary_date,,NULL
D00035,type_a,group_c,start_date,19/09/2023,19/09/2023
D00035,type_a,group_c,effective_date,17/03/2024,17/03/2024
D00035,type_a,group_c,rate_value,3.33 %,3.33 %
D00035,type_a,group_c,rate_frequency,periodic_q,periodic_q
D00035,type_a,group_c,rule_type,rule_basis_a,  rule_basis_a  
D00035,type_a,group_c,adjustment_rule,following,following
D00035,type_a,group_c,reference_code,REF_A,REF_A
D00035,type_a,group_c,delta_value,118.95,120.8380
D00035,type_a,group_c,value_type,NO_DATA_FOUND,hallucinated value
D00035,type_a,group_c,price_value,$99.41,$99.41
D00035,type_a,group_c,derived_amount,0.37,0.37
D00035,type_a,group_c,total_value,"CODE_A 1,407,595.53","CODE_A 1,407,595.53"
D00035,type_a,group_c,direction_label,inbound,inbound
D00035,type_a,group_c,entity_name,Morgan Stanley,morgan stanley
D00036,type_b,group_b,primary_date,12/12/2024,12/12/2024
D00036,type_b,group_b,amount_value,1660012.5779,1660012.5779
D00036,type_b,group_b,completion_date,13/12/2024,13/12/2024
D00036,type_b,group_b,end_date,05/03/2034,5/3/2034
D00036,type_b,group_b,category_code,CODE_A,CODE_A
D00036,type_b,group_b,type_aondary_date,17/02/2025,17/2/2025
D00036,type_b,group_b,start_date,15/11/2024,11/15/2024
D00036,type_b,group_b,effective_date,14/12/2024,14/12/2024
D00036,type_b,group_b,rate_value,4.7792%,4.7792%
D00036,type_b,group_b,rate_frequency,periodic_q,  periodic_q  
D00036,type_b,group_b,rule_type,rule_basis_a,unknown
D00036,type_b,group_b,adjustment_rule,adjusted_next,adjusted_next
D00036,type_b,group_b,reference_code,REF_A,  ref_a  
D00036,type_b,group_b,delta_value,109.31,109.31
D00036,type_b,group_b,value_type,variable,variable
D00036,type_b,group_b,price_value,$93.14,$93.14
D00036,type_b,group_b,derived_amount,CODE_A 0.27,CODE_A O.27
D00036,type_b,group_b,total_value,"1,546,211.96",1546211.96
D00036,type_b,group_b,direction_label,inbound,inbound
D00036,type_b,group_b,entity_name,Deutsche Bank AG,deutsche bank ag
D00037,type_a,group_b,primary_date,15/6/2025,15/6/2025
D00037,type_a,group_b,amount_value,2301114.8166,2301114.8166
D00037,type_a,group_b,completion_date,16/6/2025,16/6/2025
D00037,type_a,group_b,end_date,14/10/2032,14/10/2032
D00037,type_a,group_b,category_code,CODE_B,CODE_B
D00037,type_a,group_b,type_aondary_date,29/07/2025,07/29/2025
D00037,type_a,group_b,start_date,30/03/2025,30/03/2025
D00037,type_a,group_b,effective_date,15/06/2025,15/06/2025
D00037,type_a,group_b,rate_value,0.052198,0.052198
D00037,type_a,group_b,rate_frequency,periodic_q,periodic_q
D00037,type_a,group_b,rule_type,rule_basis_a,rule_basis_a
D00037,type_a,group_b,adjustment_rule,following,following
D00037,type_a,group_b,reference_code,NO_DATA_FOUND,NO_DATA_FOUND
D00037,type_a,group_b,delta_value,NULL,NULL
D00037,type_a,group_b,value_type,NO_DATA_FOUND,hallucinated value
D00037,type_a,group_b,price_value,CODE_B 96.74,CODE_B 96.74
D00037,type_a,group_b,derived_amount,0.72,0.72
D00037,type_a,group_b,total_value,"2,226,035.98 CODE_B","2,226,035.98 CODE_B"
D00037,type_a,group_b,direction_label,inbound,inbound
D00037,type_a,group_b,entity_name,Entity Beta LLC,entity beta llc
D00038,type_b,group_a,primary_date,15/04/2025,15/04/2025
D00038,type_b,group_a,amount_value,"5,243,207.56","5,243,207.56"
D00038,type_b,group_a,completion_date,16/4/2025,16/4/2025
D00038,type_b,group_a,end_date,26/01/2027,26/01/2027
D00038,type_b,group_a,category_code,CODE_A,CODE_A
D00038,type_b,group_a,type_aondary_date,09/05/2025,09/05/2025
D00038,type_b,group_a,start_date,24/11/2024,24/11/2024
D00038,type_b,group_a,effective_date,19/04/2025,19/4/2025
D00038,type_b,group_a,rate_value,6.3167%,6.3167%
D00038,type_b,group_a,rate_frequency,periodic_q,  periodic_q  
D00038,type_b,group_a,rule_type,rule_basis_a,30|360
D00038,type_b,group_a,adjustment_rule,adjusted_next,adjusted_next
D00038,type_b,group_a,reference_code,REF_A,unknown
D00038,type_b,group_a,delta_value,82.84,82.84
D00038,type_b,group_a,value_type,variable,  variable  
D00038,type_b,group_a,price_value,95.2813,95.2813
D00038,type_b,group_a,derived_amount,0.57,0.57
D00038,type_b,group_a,total_value,"$4,995,794.47","$4,995,794.47"
D00038,type_b,group_a,direction_label,inbound,outbound
D00038,type_b,group_a,entity_name,Entity Alpha LLC,Entity Alpha LLC
D00039,type_b,group_b,primary_date,20/05/2024,20/05/2024
D00039,type_b,group_b,amount_value,"CODE_A 483,378.04",CODE_A 483378.04
D00039,type_b,group_b,completion_date,22/05/2024,22/05/2024
D00039,type_b,group_b,end_date,N/A,N/A
D00039,type_b,group_b,category_code,CODE_A,CODE_B
D00039,type_b,group_b,type_aondary_date,05/06/2024,05/06/2024
D00039,type_b,group_b,start_date,09/03/2024,09/03/2024
D00039,type_b,group_b,effective_date,25/05/2024,25/05/2024
D00039,type_b,group_b,rate_value,3.5825%,3.5825%
D00039,type_b,group_b,rate_frequency,NO_DATA_FOUND,N/A
D00039,type_b,group_b,rule_type,rule_basis_b,rule_basis_b
D00039,type_b,group_b,adjustment_rule,NULL,NO_DATA_FOUND
D00039,type_b,group_b,reference_code,NULL,NULL
D00039,type_b,group_b,delta_value,NULL,NO_DATA_FOUND
D00039,type_b,group_b,value_type,NO_DATA_FOUND,NULL
D00039,type_b,group_b,price_value,$103.47,$103.47
D00039,type_b,group_b,derived_amount,0.59,0.59
D00039,type_b,group_b,total_value,"500,171.52","500,171.52"
D00039,type_b,group_b,direction_label,outbound,outbound
D00039,type_b,group_b,entity_name,BNP Paribas S.A.,unknown
D00040,type_a,group_a,primary_date,NULL,
D00040,type_a,group_a,amount_value,"$3,503,574.98","$3,503,574.98"
D00040,type_a,group_a,completion_date,22/09/2024,22/09/2024
D00040,type_a,group_a,end_date,N/A,N/A
D00040,type_a,group_a,category_code,CODE_A,CODE_A
D00040,type_a,group_a,type_aondary_date,19/11/2024,19/11/2024
D00040,type_a,group_a,start_date,9/6/2024,9/6/2024
D00040,type_a,group_a,effective_date,21/09/2024,21/09/2024
D00040,type_a,group_a,rate_value,RATE 4.263%,0.2500
D00040,type_a,group_a,rate_frequency,periodic_s,periodic_s
D00040,type_a,group_a,rule_type,rule_basis_a,rule_basis_a
D00040,type_a,group_a,adjustment_rule,adjusted_next,adjusted_next
D00040,type_a,group_a,reference_code,NO_DATA_FOUND,N/A
D00040,type_a,group_a,delta_value,NO_DATA_FOUND,N/A
D00040,type_a,group_a,value_type,static,static
D00040,type_a,group_a,price_value,CODE_A 93.77,94.8098
D00040,type_a,group_a,derived_amount,1,1
D00040,type_a,group_a,total_value,"3,285,280.43","3,285,280.43"
D00040,type_a,group_a,direction_label,inbound,inbound
D00040,type_a,group_a,entity_name,BNP Paribas S.A.,BNP Paribas S.A.
D00041,type_a,group_a,primary_date,01/04/2025,01/04/2025
D00041,type_a,group_a,amount_value,"1,020,407.36","1,020,407.36"
D00041,type_a,group_a,completion_date,03/04/2025,07/04/2025
D00041,type_a,group_a,end_date,N/A,NO_DATA_FOUND
D00041,type_a,group_a,category_code,CODE_B,CODE_B
D00041,type_a,group_a,type_aondary_date,06/05/2025,06/05/2025
D00041,type_a,group_a,start_date,16/2/2025,16/2/2025
D00041,type_a,group_a,effective_date,03/04/2025,03/04/2025
D00041,type_a,group_a,rate_value,3.56 %,3.56 %
D00041,type_a,group_a,rate_frequency,periodic_s,unknown
D00041,type_a,group_a,rule_type,rule_basis_a,30|360
D00041,type_a,group_a,adjustment_rule,,N/A
D00041,type_a,group_a,reference_code,REF_A,unknown
